# mysquishi_probe v1
# sample_hz=500
# baud=230400
# adc_bits=10
# set the MyoWare 2.0 output selector to RAW, not ENV
# columns: millis,adc_counts
# recorded=20260905_212947
# tier=C
# phase_hard=27.50,32.51
# phase_light=12.50,17.50
# phase_rest=2.50,12.50
millis,adc_counts
11875,511
11877,511
11879,511
11881,511
11883,511
11885,511
11887,511
11889,512
11891,511
11893,511
11895,511
11897,510
11899,511
11901,511
11904,511
11906,510
11908,511
11910,511
11911,511
11913,510
11915,510
11917,511
11919,511
11921,511
11923,511
11925,511
11927,510
11929,510
11931,511
11933,511
11935,510
11937,511
11939,511
11941,511
11943,511
11945,510
11948,510
11950,510
11952,511
11953,511
11955,511
11957,511
11959,511
11961,511
11963,510
11965,511
11967,511
11969,511
11971,511
11973,511
11975,510
11977,511
11979,511
11981,511
11983,510
11985,511
11987,511
11990,511
11992,511
11994,510
11995,511
11997,510
11999,510
12001,511
12003,511
12005,511
12007,511
12009,511
12011,511
12013,511
12015,511
12017,511
12019,511
12021,511
12023,511
12025,511
12027,511
12029,510
12032,511
12034,510
12036,511
12038,511
12039,511
12041,510
12043,511
12045,511
12047,511
12049,511
12051,511
12053,511
12055,511
12057,511
12059,511
12061,511
12063,511
12065,511
12067,510
12069,511
12071,511
12073,511
12076,511
12078,510
12080,510
12081,511
12083,510
12085,511
12087,511
12089,511
12091,511
12093,510
12095,511
12097,511
12099,511
12101,511
12103,511
12105,511
12107,511
12109,511
12111,511
12113,510
12115,511
12118,510
12120,511
12122,510
12123,511
12125,511
12127,511
12129,510
12131,511
12133,510
12135,511
12137,511
12139,511
12141,511
12143,511
12145,510
12147,510
12149,510
12151,511
12153,511
12155,511
12157,511
12160,511
12162,510
12164,510
12166,511
12167,511
12169,511
12171,511
12173,511
12175,511
12177,511
12179,511
12181,510
12183,511
12185,511
12187,511
12189,511
12191,511
12193,511
12195,510
12197,511
12199,510
12201,511
12204,511
12206,511
12208,511
12209,510
12211,511
12213,510
12215,510
12217,511
12219,511
12221,511
12223,511
12225,511
12227,511
12229,510
12231,511
12233,510
12235,511
12237,511
12239,511
12241,510
12243,511
12246,510
12248,511
12250,511
12251,511
12253,511
12255,511
12257,511
12259,511
12261,510
12263,511
12265,511
12267,511
12269,511
12271,511
12273,511
12275,511
12277,510
12279,511
12281,511
12283,511
12285,511
12288,511
12290,511
12292,511
12294,511
12295,510
12297,511
12299,511
12301,511
12303,511
12305,511
12307,511
12309,511
12311,510
12313,511
12315,511
12317,511
12319,511
12321,511
12323,511
12325,511
12327,511
12329,510
12332,511
12334,511
12336,511
12337,511
12339,511
12341,511
12343,511
12345,510
12347,511
12349,511
12351,511
12353,511
12355,511
12357,510
12359,511
12361,510
12363,511
12365,511
12367,511
12369,511
12371,511
12374,511
12376,511
12378,511
12379,510
12381,510
12383,510
12385,511
12387,511
12389,511
12391,511
12393,511
12395,511
12397,510
12399,510
12401,510
12403,510
12405,510
12407,511
12409,511
12411,511
12413,511
12416,510
12418,511
12420,511
12422,511
12423,511
12425,510
12427,511
12429,510
12431,511
12433,511
12435,510
12437,511
12439,510
12441,510
12443,510
12445,509
12447,510
12449,513
12451,513
12453,511
12455,511
12457,511
12460,510
12462,511
12464,511
12465,510
12467,511
12469,510
12471,510
12473,510
12475,511
12477,511
12479,511
12481,511
12483,511
12485,511
12487,511
12489,511
12491,511
12493,510
12495,510
12497,510
12499,510
12502,511
12504,510
12506,511
12507,510
12509,510
12511,511
12513,512
12515,512
12517,511
12519,511
12521,511
12523,511
12525,511
12527,510
12529,511
12531,511
12533,510
12535,511
12537,510
12539,510
12541,511
12544,510
12546,510
12548,511
12550,511
12551,511
12553,511
12555,511
12557,510
12559,511
12561,510
12563,511
12565,511
12567,511
12569,510
12571,511
12573,511
12575,511
12577,510
12579,510
12581,511
12583,510
12585,510
12588,509
12590,509
12592,511
12593,512
12595,512
12597,512
12599,511
12601,511
12603,511
12605,511
12607,511
12609,510
12611,510
12613,510
12615,510
12617,509
12619,511
12621,513
12623,512
12625,511
12627,511
12630,511
12632,511
12634,511
12635,511
12637,511
12639,511
12641,511
12643,510
12645,511
12647,510
12649,510
12651,511
12653,511
12655,510
12657,511
12659,511
12661,510
12663,511
12665,510
12667,510
12669,510
12672,510
12674,510
12676,511
12678,514
12679,512
12681,511
12683,511
12685,511
12687,511
12689,511
12691,511
12693,511
12695,510
12697,511
12699,510
12701,510
12703,511
12705,511
12707,511
12709,511
12711,511
12713,511
12716,510
12718,509
12720,509
12721,509
12723,508
12725,510
12727,514
12729,517
12731,513
12733,511
12735,511
12737,511
12739,511
12741,511
12743,510
12745,510
12747,509
12749,509
12751,510
12753,511
12755,513
12758,511
12760,511
12762,510
12763,511
12765,510
12767,510
12769,511
12771,511
12773,510
12775,510
12777,510
12779,511
12781,512
12783,510
12785,511
12787,510
12789,510
12791,510
12793,510
12795,510
12797,510
12800,511
12802,511
12804,512
12806,511
12807,510
12809,510
12811,510
12813,511
12815,511
12817,511
12819,511
12821,511
12823,511
12825,510
12827,509
12829,507
12831,509
12833,513
12835,513
12837,511
12839,512
12841,512
12844,511
12846,511
12848,510
12849,510
12851,510
12853,510
12855,510
12857,511
12859,511
12861,510
12863,511
12865,511
12867,509
12869,509
12871,509
12873,511
12875,510
12877,507
12879,509
12881,509
12883,507
12886,511
12888,518
12890,514
12891,507
12893,511
12895,512
12897,514
12899,512
12901,510
12903,510
12905,512
12907,509
12909,513
12911,513
12913,509
12915,509
12917,511
12919,512
12921,511
12923,509
12925,506
12928,508
12930,512
12932,512
12934,512
12935,512
12937,508
12939,508
12941,508
12943,508
12945,511
12947,514
12949,518
12951,514
12953,512
12955,509
12957,512
12959,511
12961,510
12963,509
12965,509
12967,510
12969,510
12972,511
12974,512
12976,513
12977,509
12979,508
12981,510
12983,509
12985,508
12987,507
12989,509
12991,510
12993,512
12995,512
12997,510
12999,510
13001,514
13003,510
13005,510
13007,513
13009,512
13011,511
13014,512
13016,511
13018,510
13019,508
13021,503
13023,510
13025,513
13027,515
13029,518
13031,515
13033,513
13035,510
13037,510
13039,512
13041,511
13043,508
13045,508
13047,508
13049,508
13051,507
13053,512
13056,512
13058,514
13060,514
13062,511
13063,511
13065,509
13067,509
13069,508
13071,506
13073,506
13075,511
13077,516
13079,514
13081,513
13083,512
13085,509
13087,509
13089,513
13091,512
13093,509
13095,509
13097,512
13100,512
13102,511
13104,510
13105,510
13107,509
13109,509
13111,510
13113,512
13115,510
13117,512
13119,512
13121,512
13123,512
13125,511
13127,509
13129,509
13131,510
13133,510
13135,514
13137,511
13139,509
13142,510
13144,511
13146,510
13147,512
13149,512
13151,511
13153,511
13155,511
13157,509
13159,510
13161,513
13163,511
13165,510
13167,509
13169,509
13171,511
13173,510
13175,512
13177,512
13179,511
13181,511
13184,510
13186,509
13188,511
13190,511
13191,511
13193,511
13195,510
13197,510
13199,509
13201,509
13203,510
13205,509
13207,510
13209,512
13211,515
13213,514
13215,512
13217,511
13219,510
13221,510
13223,510
13225,510
13228,512
13230,510
13232,510
13233,509
13235,510
13237,513
13239,512
13241,512
13243,510
13245,510
13247,509
13249,510
13251,511
13253,512
13255,511
13257,512
13259,511
13261,510
13263,510
13265,510
13267,511
13270,511
13272,510
13274,510
13275,509
13277,509
13279,511
13281,511
13283,511
13285,512
13287,511
13289,511
13291,512
13293,511
13295,512
13297,511
13299,511
13301,510
13303,510
13305,510
13307,512
13309,510
13312,511
13314,511
13316,510
13318,509
13319,510
13321,511
13323,511
13325,512
13327,512
13329,511
13331,510
13333,511
13335,510
13337,509
13339,509
13341,508
13343,510
13345,515
13347,513
13349,511
13351,511
13353,512
13356,512
13358,511
13360,511
13361,511
13363,510
13365,510
13367,510
13369,511
13371,511
13373,511
13375,510
13377,511
13379,511
13381,510
13383,510
13385,510
13387,511
13389,510
13391,511
13393,511
13395,511
13398,511
13400,510
13402,511
13403,511
13405,512
13407,510
13409,510
13411,511
13413,512
13415,510
13417,510
13419,510
13421,510
13423,510
13425,512
13427,510
13429,509
13431,510
13433,514
13435,512
13437,510
13440,511
13442,511
13444,511
13446,510
13447,510
13449,509
13451,510
13453,511
13455,512
13457,512
13459,512
13461,510
13463,511
13465,510
13467,511
13469,510
13471,511
13473,511
13475,511
13477,511
13479,510
13481,511
13484,510
13486,509
13488,510
13489,511
13491,512
13493,512
13495,511
13497,511
13499,510
13501,511
13503,511
13505,510
13507,511
13509,511
13511,510
13513,510
13515,510
13517,510
13519,510
13521,511
13523,511
13526,511
13528,511
13530,511
13531,511
13533,511
13535,510
13537,510
13539,510
13541,511
13543,511
13545,511
13547,510
13549,510
13551,510
13553,510
13555,511
13557,512
13559,512
13561,511
13563,510
13565,509
13568,511
13570,510
13572,512
13574,512
13575,511
13577,511
13579,510
13581,511
13583,510
13585,511
13587,509
13589,509
13591,511
13593,511
13595,514
13597,512
13599,511
13601,511
13603,511
13605,511
13607,511
13609,511
13612,510
13614,510
13616,510
13617,510
13619,511
13621,511
13623,511
13625,511
13627,510
13629,510
13631,510
13633,510
13635,511
13637,511
13639,511
13641,510
13643,510
13645,510
13647,511
13649,511
13651,511
13654,510
13656,511
13658,512
13659,511
13661,510
13663,510
13665,510
13667,511
13669,510
13671,511
13673,512
13675,511
13677,511
13679,511
13681,511
13683,510
13685,511
13687,510
13689,511
13691,511
13693,511
13696,510
13698,510
13700,510
13702,511
13703,512
13705,512
13707,511
13709,510
13711,510
13713,511
13715,511
13717,510
13719,510
13721,510
13723,512
13725,511
13727,511
13729,510
13731,511
13733,511
13735,511
13737,510
13740,510
13742,510
13744,511
13745,510
13747,511
13749,510
13751,511
13753,511
13755,511
13757,511
13759,511
13761,511
13763,511
13765,510
13767,510
13769,511
13771,510
13773,511
13775,510
13777,510
13779,511
13782,510
13784,510
13786,510
13787,512
13789,512
13791,511
13793,511
13795,511
13797,510
13799,510
13801,510
13803,510
13805,511
13807,512
13809,511
13811,511
13813,510
13815,510
13817,510
13819,511
13821,511
13824,511
13826,512
13828,511
13830,510
13831,510
13833,510
13835,511
13837,511
13839,511
13841,510
13843,511
13845,511
13847,511
13849,510
13851,510
13853,511
13855,511
13857,511
13859,512
13861,511
13863,511
13865,510
13868,510
13870,511
13872,511
13873,511
13875,511
13877,510
13879,510
13881,509
13883,511
13885,512
13887,511
13889,511
13891,511
13893,510
13895,511
13897,510
13899,510
13901,510
13903,511
13905,511
13907,511
13910,510
13912,510
13914,510
13915,511
13917,511
13919,512
13921,511
13923,511
13925,511
13927,511
13929,510
13931,510
13933,509
13935,511
13937,511
13939,511
13941,511
13943,511
13945,511
13947,511
13949,511
13952,510
13954,511
13956,511
13958,510
13959,510
13961,510
13963,510
13965,511
13967,511
13969,511
13971,510
13973,511
13975,511
13977,510
13979,511
13981,512
13983,510
13985,510
13987,511
13989,511
13991,510
13993,510
13996,510
13998,511
14000,511
14001,513
14003,511
14005,511
14007,511
14009,511
14011,510
14013,511
14015,511
14017,511
14019,511
14021,510
14023,510
14025,511
14027,511
14029,510
14031,511
14033,510
14035,511
14038,510
14040,511
14042,511
14043,511
14045,510
14047,510
14049,509
14051,510
14053,511
14055,513
14057,512
14059,511
14061,510
14063,510
14065,510
14067,510
14069,511
14071,511
14073,511
14075,512
14077,511
14080,510
14082,510
14084,511
14086,510
14087,511
14089,510
14091,511
14093,511
14095,510
14097,511
14099,510
14101,510
14103,511
14105,511
14107,511
14109,510
14111,510
14113,510
14115,510
14117,512
14119,513
14121,513
14124,511
14126,511
14128,510
14129,510
14131,510
14133,510
14135,512
14137,511
14139,511
14141,511
14143,511
14145,511
14147,510
14149,510
14151,511
14153,511
14155,510
14157,511
14159,510
14161,511
14163,512
14166,510
14168,511
14170,511
14171,511
14173,511
14175,511
14177,510
14179,511
14181,510
14183,510
14185,511
14187,511
14189,510
14191,510
14193,511
14195,511
14197,512
14199,511
14201,511
14203,511
14205,511
14208,510
14210,510
14212,511
14214,510
14215,509
14217,511
14219,513
14221,512
14223,511
14225,511
14227,511
14229,510
14231,511
14233,510
14235,510
14237,511
14239,511
14241,511
14243,511
14245,511
14247,511
14249,510
14252,511
14254,511
14256,510
14257,511
14259,510
14261,510
14263,511
14265,510
14267,512
14269,512
14271,511
14273,511
14275,511
14277,511
14279,510
14281,510
14283,511
14285,511
14287,511
14289,511
14291,510
14294,511
14296,511
14298,511
14299,510
14301,511
14303,511
14305,511
14307,511
14309,510
14311,510
14313,511
14315,511
14317,511
14319,511
14321,511
14323,511
14325,511
14327,511
14329,510
14331,510
14333,510
14336,511
14338,511
14340,511
14342,511
14343,511
14345,510
14347,510
14349,511
14351,511
14353,512
14355,511
14357,511
14359,511
14361,510
14363,511
14365,511
14367,511
14369,511
14371,511
14373,510
14375,510
14377,511
14380,510
14382,510
14384,510
14385,511
14387,511
14389,511
14391,511
14393,510
14395,510
14397,510
14399,510
14401,511
14403,510
14405,510
14407,510
14409,511
14411,513
14413,512
14415,510
14417,510
14419,511
14422,510
14424,511
14426,510
14427,510
14429,510
14431,511
14433,511
14435,511
14437,511
14439,511
14441,511
14443,511
14445,510
14447,510
14449,511
14451,511
14453,510
14455,510
14457,511
14459,511
14461,511
14464,510
14466,511
14468,511
14470,511
14471,511
14473,511
14475,510
14477,511
14479,511
14481,510
14483,510
14485,510
14487,511
14489,511
14491,511
14493,511
14495,510
14497,511
14499,511
14501,511
14503,511
14505,510
14508,511
14510,511
14512,511
14513,511
14515,510
14517,511
14519,510
14521,510
14523,511
14525,512
14527,512
14529,511
14531,510
14533,510
14535,511
14537,511
14539,510
14541,510
14543,510
14545,510
14547,510
14550,510
14552,512
14554,513
14555,511
14557,510
14559,511
14561,510
14563,510
14565,510
14567,510
14569,511
14571,511
14573,511
14575,511
14577,511
14579,510
14581,511
14583,510
14585,510
14587,511
14589,511
14592,513
14594,510
14596,510
14598,512
14599,510
14601,510
14603,510
14605,510
14607,510
14609,512
14611,513
14613,511
14615,510
14617,511
14619,511
14621,510
14623,510
14625,510
14627,510
14629,511
14631,510
14633,511
14636,511
14638,510
14640,511
14641,511
14643,510
14645,511
14647,511
14649,511
14651,511
14653,510
14655,509
14657,510
14659,511
14661,513
14663,511
14665,510
14667,510
14669,510
14671,510
14673,511
14675,511
14678,513
14680,512
14682,510
14683,510
14685,512
14687,510
14689,510
14691,511
14693,510
14695,510
14697,510
14699,512
14701,511
14703,510
14705,510
14707,511
14709,511
14711,510
14713,510
14715,510
14717,509
14720,509
14722,509
14724,515
14726,513
14727,511
14729,510
14731,511
14733,510
14735,511
14737,511
14739,511
14741,511
14743,511
14745,511
14747,510
14749,510
14751,510
14753,510
14755,510
14757,510
14759,511
14761,511
14764,510
14766,511
14768,510
14769,512
14771,511
14773,510
14775,511
14777,510
14779,509
14781,510
14783,511
14785,513
14787,512
14789,511
14791,511
14793,511
14795,510
14797,511
14799,511
14801,510
14803,511
14806,511
14808,511
14810,509
14811,508
14813,510
14815,514
14817,511
14819,511
14821,510
14823,511
14825,512
14827,511
14829,509
14831,510
14833,511
14835,510
14837,511
14839,511
14841,511
14843,510
14845,510
14848,510
14850,509
14852,511
14854,511
14855,511
14857,511
14859,510
14861,510
14863,511
14865,512
14867,510
14869,510
14871,510
14873,511
14875,510
14877,511
14879,511
14881,509
14883,510
14885,510
14887,511
14889,511
14892,511
14894,511
14896,510
14897,511
14899,509
14901,511
14903,511
14905,510
14907,511
14909,511
14911,511
14913,510
14915,511
14917,510
14919,510
14921,510
14923,511
14925,511
14927,510
14929,511
14931,511
14934,511
14936,510
14938,511
14939,511
14941,511
14943,509
14945,509
14947,512
14949,512
14951,511
14953,511
14955,510
14957,511
14959,511
14961,511
14963,511
14965,511
14967,511
14969,510
14971,510
14973,511
14976,511
14978,511
14980,510
14982,510
14983,511
14985,510
14987,510
14989,511
14991,511
14993,511
14995,511
14997,511
14999,510
15001,511
15003,510
15005,511
15007,510
15009,511
15011,510
15013,510
15015,510
15017,510
15020,511
15022,511
15024,511
15025,511
15027,511
15029,511
15031,510
15033,510
15035,511
15037,511
15039,510
15041,511
15043,510
15045,512
15047,510
15049,511
15051,511
15053,511
15055,510
15057,511
15059,511
15062,510
15064,510
15066,510
15067,511
15069,511
15071,512
15073,511
15075,511
15077,510
15079,511
15081,510
15083,511
15085,510
15087,511
15089,511
15091,510
15093,510
15095,510
15097,510
15099,511
15101,512
15104,511
15106,511
15108,511
15110,511
15111,510
15113,510
15115,510
15117,511
15119,510
15121,511
15123,511
15125,511
15127,510
15129,511
15131,510
15133,510
15135,510
15137,510
15139,510
15141,511
15143,512
15145,511
15148,511
15150,510
15152,511
15153,511
15155,510
15157,510
15159,510
15161,510
15163,510
15165,511
15167,511
15169,511
15171,511
15173,512
15175,510
15177,510
15179,511
15181,510
15183,511
15185,511
15187,510
15190,511
15192,511
15194,510
15195,511
15197,511
15199,510
15201,511
15203,511
15205,511
15207,511
15209,511
15211,510
15213,510
15215,510
15217,510
15219,511
15221,512
15223,513
15225,511
15227,511
15229,511
15232,510
15234,510
15236,511
15238,510
15239,510
15241,511
15243,511
15245,510
15247,510
15249,511
15251,511
15253,511
15255,511
15257,511
15259,511
15261,510
15263,510
15265,510
15267,511
15269,511
15271,510
15273,511
15276,511
15278,511
15280,511
15281,511
15283,511
15285,511
15287,511
15289,510
15291,510
15293,511
15295,510
15297,512
15299,512
15301,509
15303,511
15305,511
15307,511
15309,511
15311,511
15313,510
15315,510
15318,510
15320,511
15322,512
15323,511
15325,511
15327,510
15329,510
15331,510
15333,511
15335,511
15337,511
15339,511
15341,511
15343,511
15345,511
15347,511
15349,510
15351,510
15353,511
15355,510
15357,511
15360,510
15362,510
15364,510
15366,510
15367,511
15369,511
15371,512
15373,512
15375,511
15377,510
15379,511
15381,510
15383,511
15385,511
15387,511
15389,510
15391,511
15393,510
15395,510
15397,511
15399,511
15401,512
15404,511
15406,511
15408,511
15409,510
15411,510
15413,511
15415,510
15417,511
15419,512
15421,510
15423,511
15425,511
15427,510
15429,511
15431,510
15433,511
15435,510
15437,510
15439,510
15441,511
15443,512
15446,511
15448,511
15450,511
15451,511
15453,511
15455,511
15457,511
15459,510
15461,510
15463,511
15465,511
15467,511
15469,510
15471,511
15473,511
15475,510
15477,510
15479,511
15481,510
15483,511
15485,511
15488,510
15490,511
15492,512
15494,510
15495,510
15497,510
15499,511
15501,511
15503,511
15505,511
15507,511
15509,510
15511,510
15513,511
15515,510
15517,511
15519,512
15521,511
15523,511
15525,511
15527,511
15529,511
15532,510
15534,510
15536,511
15537,511
15539,511
15541,511
15543,511
15545,510
15547,510
15549,511
15551,511
15553,512
15555,512
15557,511
15559,511
15561,510
15563,510
15565,511
15567,510
15569,511
15571,511
15574,511
15576,510
15578,510
15579,510
15581,511
15583,511
15585,511
15587,511
15589,510
15591,511
15593,510
15595,510
15597,510
15599,511
15601,510
15603,510
15605,511
15607,510
15609,510
15611,511
15613,511
15616,510
15618,511
15620,511
15622,511
15623,511
15625,511
15627,511
15629,511
15631,510
15633,511
15635,511
15637,511
15639,512
15641,511
15643,510
15645,510
15647,510
15649,511
15651,511
15653,511
15655,511
15657,511
15660,510
15662,510
15664,510
15665,510
15667,510
15669,510
15671,512
15673,511
15675,511
15677,510
15679,511
15681,511
15683,511
15685,511
15687,511
15689,510
15691,510
15693,511
15695,511
15697,510
15699,511
15702,511
15704,511
15706,511
15707,511
15709,510
15711,511
15713,511
15715,510
15717,511
15719,511
15721,511
15723,512
15725,511
15727,511
15729,510
15731,510
15733,511
15735,511
15737,510
15739,511
15741,510
15744,510
15746,510
15748,511
15750,513
15751,511
15753,511
15755,511
15757,511
15759,511
15761,510
15763,511
15765,511
15767,511
15769,511
15771,510
15773,511
15775,511
15777,510
15779,511
15781,510
15783,511
15785,511
15788,511
15790,511
15792,511
15793,510
15795,510
15797,511
15799,510
15801,511
15803,511
15805,511
15807,511
15809,510
15811,510
15813,511
15815,511
15817,511
15819,511
15821,510
15823,512
15825,511
15827,511
15830,511
15832,511
15834,511
15835,511
15837,511
15839,511
15841,510
15843,510
15845,510
15847,511
15849,511
15851,511
15853,511
15855,510
15857,511
15859,511
15861,510
15863,511
15865,511
15867,511
15869,511
15872,511
15874,511
15876,510
15878,510
15879,510
15881,510
15883,510
15885,512
15887,511
15889,512
15891,511
15893,510
15895,510
15897,510
15899,511
15901,511
15903,511
15905,511
15907,511
15909,511
15911,510
15913,511
15916,510
15918,511
15920,510
15921,511
15923,511
15925,510
15927,510
15929,511
15931,511
15933,511
15935,511
15937,511
15939,511
15941,511
15943,510
15945,510
15947,511
15949,511
15951,511
15953,511
15955,511
15958,510
15960,509
15962,510
15963,511
15965,513
15967,512
15969,511
15971,511
15973,511
15975,510
15977,511
15979,511
15981,511
15983,510
15985,511
15987,511
15989,511
15991,510
15993,510
15995,511
15997,511
16000,511
16002,511
16004,510
16006,511
16007,511
16009,510
16011,510
16013,510
16015,511
16017,512
16019,511
16021,510
16023,510
16025,511
16027,510
16029,511
16031,510
16033,511
16035,510
16037,510
16039,510
16041,512
16044,512
16046,511
16048,510
16049,511
16051,511
16053,510
16055,510
16057,511
16059,511
16061,510
16063,510
16065,510
16067,511
16069,511
16071,511
16073,511
16075,510
16077,510
16079,510
16081,510
16083,511
16086,511
16088,511
16090,511
16091,511
16093,510
16095,510
16097,511
16099,511
16101,511
16103,510
16105,510
16107,511
16109,511
16111,511
16113,511
16115,510
16117,511
16119,510
16121,511
16123,511
16125,510
16128,510
16130,511
16132,512
16134,511
16135,511
16137,511
16139,511
16141,510
16143,510
16145,510
16147,511
16149,511
16151,511
16153,511
16155,511
16157,511
16159,510
16161,510
16163,510
16165,511
16167,511
16169,510
16172,511
16174,511
16176,510
16177,510
16179,511
16181,510
16183,511
16185,511
16187,511
16189,511
16191,511
16193,510
16195,511
16197,510
16199,510
16201,511
16203,511
16205,511
16207,511
16209,510
16211,510
16214,510
16216,511
16218,512
16219,511
16221,510
16223,511
16225,511
16227,511
16229,511
16231,510
16233,510
16235,511
16237,511
16239,511
16241,510
16243,510
16245,511
16247,510
16249,511
16251,511
16253,511
16256,510
16258,511
16260,510
16262,510
16263,510
16265,510
16267,511
16269,511
16271,511
16273,511
16275,511
16277,511
16279,511
16281,510
16283,511
16285,511
16287,511
16289,511
16291,511
16293,510
16295,510
16297,510
16300,511
16302,511
16304,512
16305,511
16307,511
16309,511
16311,511
16313,510
16315,511
16317,511
16319,511
16321,510
16323,511
16325,510
16327,510
16329,511
16331,511
16333,511
16335,510
16337,511
16339,511
16342,511
16344,510
16346,510
16347,511
16349,510
16351,511
16353,511
16355,511
16357,511
16359,510
16361,511
16363,510
16365,510
16367,511
16369,511
16371,511
16373,511
16375,511
16377,510
16379,511
16381,511
16384,511
16386,511
16388,511
16390,510
16391,510
16393,510
16395,511
16397,512
16399,511
16401,511
16403,511
16405,511
16407,511
16409,510
16411,510
16413,510
16415,510
16417,511
16419,511
16421,511
16423,511
16425,511
16428,510
16430,510
16432,511
16433,511
16435,511
16437,511
16439,511
16441,511
16443,511
16445,511
16447,510
16449,510
16451,511
16453,510
16455,511
16457,511
16459,511
16461,510
16463,510
16465,510
16467,511
16470,512
16472,511
16474,512
16475,510
16477,511
16479,510
16481,510
16483,511
16485,511
16487,511
16489,511
16491,511
16493,510
16495,511
16497,510
16499,511
16501,511
16503,511
16505,511
16507,511
16509,511
16512,510
16514,510
16516,510
16518,511
16519,511
16521,511
16523,511
16525,511
16527,510
16529,510
16531,511
16533,510
16535,511
16537,511
16539,511
16541,510
16543,510
16545,511
16547,511
16549,511
16551,511
16553,511
16556,511
16558,511
16560,511
16561,510
16563,510
16565,511
16567,511
16569,511
16571,510
16573,511
16575,511
16577,510
16579,510
16581,510
16583,511
16585,511
16587,511
16589,511
16591,511
16593,510
16595,510
16598,510
16600,510
16602,511
16603,510
16605,511
16607,511
16609,510
16611,511
16613,511
16615,510
16617,510
16619,510
16621,511
16623,511
16625,511
16627,510
16629,510
16631,511
16633,511
16635,511
16637,511
16640,511
16642,511
16644,510
16646,512
16647,511
16649,510
16651,511
16653,511
16655,511
16657,511
16659,511
16661,511
16663,510
16665,510
16667,511
16669,511
16671,511
16673,511
16675,511
16677,511
16679,510
16681,511
16684,511
16686,511
16688,511
16689,511
16691,510
16693,510
16695,510
16697,510
16699,511
16701,511
16703,510
16705,512
16707,511
16709,510
16711,510
16713,510
16715,511
16717,511
16719,511
16721,511
16723,511
16726,510
16728,511
16730,511
16731,511
16733,511
16735,511
16737,511
16739,511
16741,511
16743,510
16745,510
16747,510
16749,511
16751,511
16753,511
16755,511
16757,511
16759,510
16761,510
16763,511
16765,510
16768,511
16770,511
16772,511
16774,511
16775,510
16777,510
16779,510
16781,510
16783,511
16785,511
16787,510
16789,510
16791,510
16793,512
16795,511
16797,511
16799,511
16801,511
16803,510
16805,512
16807,511
16809,510
16812,510
16814,511
16816,510
16817,511
16819,511
16821,511
16823,511
16825,511
16827,510
16829,510
16831,510
16833,510
16835,511
16837,511
16839,511
16841,511
16843,510
16845,510
16847,511
16849,511
16851,511
16854,511
16856,511
16858,511
16859,510
16861,510
16863,510
16865,510
16867,511
16869,511
16871,511
16873,511
16875,511
16877,510
16879,510
16881,511
16883,511
16885,511
16887,510
16889,511
16891,510
16893,510
16896,510
16898,511
16900,511
16902,511
16903,511
16905,511
16907,511
16909,511
16911,510
16913,510
16915,510
16917,510
16919,511
16921,511
16923,511
16925,510
16927,511
16929,510
16931,511
16933,511
16935,511
16937,511
16940,511
16942,511
16944,510
16945,510
16947,511
16949,511
16951,511
16953,511
16955,511
16957,511
16959,510
16961,510
16963,510
16965,510
16967,511
16969,510
16971,511
16973,511
16975,511
16977,511
16979,511
16982,510
16984,510
16986,511
16987,512
16989,512
16991,511
16993,510
16995,510
16997,510
16999,511
17001,511
17003,511
17005,511
17007,510
17009,510
17011,510
17013,511
17015,511
17017,511
17019,511
17021,510
17024,510
17026,510
17028,511
17030,510
17031,511
17033,511
17035,511
17037,511
17039,511
17041,511
17043,510
17045,510
17047,511
17049,510
17051,511
17053,511
17055,511
17057,511
17059,510
17061,510
17063,510
17065,510
17068,511
17070,512
17072,511
17073,511
17075,510
17077,510
17079,510
17081,511
17083,511
17085,510
17087,510
17089,511
17091,511
17093,510
17095,510
17097,510
17099,511
17101,511
17103,511
17105,511
17107,511
17110,510
17112,510
17114,511
17115,511
17117,511
17119,510
17121,511
17123,511
17125,510
17127,511
17129,510
17131,510
17133,511
17135,511
17137,511
17139,511
17141,511
17143,510
17145,511
17147,510
17149,511
17152,511
17154,511
17156,511
17158,511
17159,510
17161,510
17163,511
17165,511
17167,511
17169,511
17171,511
17173,511
17175,510
17177,511
17179,510
17181,511
17183,510
17185,511
17187,511
17189,510
17191,510
17193,510
17196,511
17198,511
17200,511
17201,511
17203,511
17205,511
17207,511
17209,510
17211,511
17213,510
17215,510
17217,510
17219,511
17221,511
17223,510
17225,511
17227,511
17229,511
17231,510
17233,510
17235,511
17238,512
17240,511
17242,511
17243,510
17245,510
17247,510
17249,511
17251,511
17253,511
17255,511
17257,511
17259,511
17261,510
17263,510
17265,511
17267,511
17269,510
17271,511
17273,511
17275,510
17277,511
17280,510
17282,511
17284,511
17286,511
17287,511
17289,511
17291,511
17293,510
17295,511
17297,510
17299,510
17301,511
17303,510
17305,510
17307,512
17309,512
17311,511
17313,510
17315,511
17317,511
17319,511
17321,511
17324,511
17326,510
17328,510
17329,510
17331,511
17333,511
17335,511
17337,511
17339,511
17341,511
17343,511
17345,511
17347,511
17349,511
17351,511
17353,511
17355,511
17357,511
17359,510
17361,511
17363,510
17366,511
17368,511
17370,510
17371,510
17373,510
17375,511
17377,511
17379,511
17381,511
17383,511
17385,511
17387,511
17389,511
17391,511
17393,510
17395,511
17397,510
17399,511
17401,511
17403,511
17405,511
17408,511
17410,510
17412,510
17414,510
